task_id,task_name,status,data_window_days,posts_start,posts_end,likes_start,likes_end,max_liking_users,max_likes_per_user,negative_posts_sample,min_likes_per_user,memory_peak_gb,memory_estimated_peak_gb,memory_start_gb,memory_end_gb,memory_growth_gb,memory_estimate_accuracy_pct,output_likes,output_posts,embedding_dim,likes_initial,likes_final,users_initial,users_final,users_eligible,users_sampled,likes_after_user_sample,likes_after_cap,likes_final_pre_join,users_final_pre_join,retention_users_pct,retention_likes_pct,likes_per_user_mean,likes_per_user_median,likes_per_user_max,likes_per_user_p90,likes_per_user_p99,posts_total,posts_liked,posts_random_sample,posts_match_rate
4455674efad64f0589c9b4cf40b237bb,37_7d_250ku_100l_10kn,completed,7,2026-01-01,2026-01-08,2026-01-01,2026-01-08,250000,100,10000,2,34.78106689453125,18.114419571124017,0.7351799011230469,34.78106689453125,34.0458869934082,192.0076255160576,2194340.0,914716.0,384.0,48682613.0,2194340.0,1635829.0,150263.0,1323106.0,250000.0,9156376.0,3117285.0,3071152.0,174381.0,9.18574007429872,4.507440880381667,36.625504,9.0,65103.0,83.0,429.0,21080790.0,905433.0,10000.0,70.46401516625446
163856c96c7e4986a1a2f26eb5bdcbc5,38_7d_250ku_100l_50kn,completed,7,2026-01-01,2026-01-08,2026-01-01,2026-01-08,250000,100,50000,2,35.02104568481445,19.119912751019,0.735565185546875,35.02104568481445,34.28548049926758,183.16530070435596,2197388.0,940089.0,384.0,48682613.0,2197388.0,1635829.0,150457.0,1323106.0,250000.0,9172025.0,3134518.0,3088707.0,175005.0,9.197599504593695,4.513701842585976,36.6881,9.0,15649.0,83.0,428.0,21080790.0,893961.0,50000.0,69.79043220430283
81e407a84c1e44c6a36ffdf9bf248d26,39_7d_250ku_100l_100kn,completed,7,2026-01-01,2026-01-08,2026-01-01,2026-01-08,250000,100,100000,2,36.045352935791016,18.69632454123348,0.7341804504394531,36.045352935791016,35.31117248535156,192.79379140159568,2183718.0,979876.0,384.0,48682613.0,2183718.0,1635829.0,151110.0,1323106.0,250000.0,9067454.0,3107255.0,3061704.0,175533.0,9.237518102442248,4.485622002253659,36.269816,9.0,30515.0,83.0,422.0,21080790.0,887406.0,100000.0,70.00104125253213
fd10d274dbf343a19906e17bc51baf62,40_21d_100ku_100l_10kn,completed,21,2026-01-01,2026-01-22,2026-01-01,2026-01-22,100000,100,10000,2,58.26618194580078,11.428167703561485,0.7344207763671875,58.26618194580078,57.531761169433594,509.8471028530904,1680488.0,979500.0,384.0,172152261.0,1680488.0,2582896.0,61342.0,2149372.0,100000.0,8051733.0,2598966.0,2582910.0,73044.0,2.374931085107569,0.9761637693506681,80.51733,13.0,42194.0,175.0,1119.0,42848006.0,969769.0,10000.0,66.14174893159041
9f5a1eb338664322b72a3018ec1b4164,41_21d_100ku_100l_50kn,completed,21,2026-01-01,2026-01-22,2026-01-01,2026-01-22,100000,100,50000,2,57.559242248535156,11.645809973590076,0.7356224060058594,57.559242248535156,56.8236198425293,494.24850979936826,1662455.0,1006146.0,384.0,172152261.0,1662455.0,2582896.0,61491.0,2149372.0,100000.0,7975411.0,2554585.0,2538633.0,73203.0,2.380699803631273,0.9656887399230847,79.75411,13.0,50355.0,174.0,1095.0,42848006.0,957523.0,50000.0,66.74122452393566
7d78200254df4fb6a3052d58a3f8909d,42_21d_100ku_100l_100kn,completed,21,2026-01-01,2026-01-22,2026-01-01,2026-01-22,100000,100,100000,2,57.40034866333008,12.015251660719514,0.7350883483886719,57.40034866333008,56.665260314941406,477.7290587344448,1685056.0,1055736.0,384.0,172152261.0,1685056.0,2582896.0,62053.0,2149372.0,100000.0,7910283.0,2606471.0,2590825.0,73911.0,2.4024583258481953,0.9788172343551155,79.10283,13.0,25710.0,175.0,1079.0099999999948,42848006.0,958588.0,100000.0,66.11553603500457
b22f0ac92bde44f89e636cf5a0940646,43_14d_150ku_100l_50kn,completed,14,2026-01-01,2026-01-15,2026-01-01,2026-01-15,150000,100,50000,2,54.20481872558594,13.448520742356777,0.7352561950683594,54.20481872558594,53.46956253051758,403.05413334319513,2342116.0,1253991.0,384.0,136957557.0,2342116.0,2366095.0,94593.0,1966911.0,150000.0,10388312.0,3262906.0,3238176.0,108169.0,3.9978530025210315,1.7101035176905208,69.25541333333334,13.0,28842.0,154.0,937.0,39356939.0,1205948.0,50000.0,73.52798970319873
239555eff54e4849bc3baae28d41656a,44_7d_100ku_500l_10kn,completed,7,2026-01-01,2026-01-08,2026-01-01,2026-01-08,100000,500,10000,2,30.763439178466797,11.92243929207325,0.7355804443359375,30.763439178466797,30.02785873413086,258.0297405994776,1191947.0,577276.0,384.0,48682613.0,1191947.0,1635829.0,67859.0,1323106.0,100000.0,3704404.0,1681220.0,1665942.0,77895.0,4.148294228797753,2.4484039096258043,37.04404,9.0,13574.0,83.0,445.0,21080790.0,567765.0,10000.0,71.32537960681942
020b968d725449808bf4a292b7f6c869,45_7d_100ku_500l_50kn,completed,7,2026-01-01,2026-01-08,2026-01-01,2026-01-08,100000,500,50000,2,30.91085433959961,12.168967786245048,0.7344818115234375,30.91085433959961,30.176372528076172,254.01377407325444,1219404.0,633502.0,384.0,48682613.0,1219404.0,1635829.0,68140.0,1323106.0,100000.0,3741017.0,1724191.0,1709090.0,78289.0,4.16547206340027,2.5048039225010377,37.41017,9.0,30515.0,85.0,431.0,21080790.0,585949.0,50000.0,71.11566647004993
e570ce0e6981411485fcfd0c18aeeedd,46_7d_100ku_500l_100kn,completed,7,2026-01-01,2026-01-08,2026-01-01,2026-01-08,100000,500,100000,2,18.121318817138672,12.766769331879914,0.7344207763671875,18.121318817138672,17.386898040771484,141.94130359892935,0.0,100000.0,384.0,48682613.0,0.0,1635829.0,0.0,1323106.0,100000.0,3690175.0,1.0,0.0,0.0,0.0,0.0,36.90175,9.0,19258.0,83.0,429.0,21080790.0,0.0,100000.0,0.0
ff9fe85426c74106980af5e2139baf6f,47_14d_50ku_500l_10kn,completed,14,2026-01-01,2026-01-15,2026-01-01,2026-01-15,50000,500,10000,2,46.87144088745117,9.323629072867334,0.7351608276367188,46.87144088745117,46.13628005981445,502.71670527790104,1063851.0,663604.0,384.0,136957557.0,1063851.0,2366095.0,34882.0,1966911.0,50000.0,3554842.0,1473333.0,1466395.0,39580.0,1.4742434264051105,0.77677422356475,71.09684,12.0,38835.0,154.0,949.010000000002,39356939.0,653826.0,10000.0,74.75193246297708
0742b35408e941bdb81cf0f18a45cfce,48_14d_50ku_500l_50kn,completed,14,2026-01-01,2026-01-15,2026-01-01,2026-01-15,50000,500,50000,2,48.402854919433594,9.634205826558173,0.7344474792480469,48.402854919433594,47.66840744018555,502.40627811794997,1096199.0,703883.0,384.0,136957557.0,1096199.0,2366095.0,35063.0,1966911.0,50000.0,3543962.0,1524871.0,1517959.0,39691.0,1.4818931615171833,0.8003932196308087,70.87924,12.0,19258.0,154.0,968.0,39356939.0,654950.0,50000.0,74.01928264753847
afe9f9ebf98b4d40955ea4994b2597d5,49_14d_50ku_500l_100kn,completed,14,2026-01-01,2026-01-15,2026-01-01,2026-01-15,50000,500,100000,2,48.119754791259766,10.051552715711296,0.7351875305175781,48.119754791259766,47.38456726074219,478.72956698565736,1118575.0,758977.0,384.0,136957557.0,1118575.0,2366095.0,35726.0,1966911.0,50000.0,3435168.0,1553289.0,1546686.0,40419.0,1.5099140144415164,0.816731127877814,68.70336,13.0,11195.0,156.0,915.0300000000061,39356939.0,661222.0,100000.0,74.21672087943664
8f3e38888ba74905aa6ff00b0d9609a1,50_14d_250ku_100l_10kn,completed,14,2026-01-01,2026-01-15,2026-01-01,2026-01-15,250000,100,10000,2,62.625,17.02422387059778,0.7355918884277344,62.625,61.889408111572266,367.85817947424005,4542507.0,1972034.0,384.0,136957557.0,4542507.0,2366095.0,165806.0,1966911.0,250000.0,17340245.0,6319926.0,6281571.0,188852.0,7.007579999957736,3.3167260715668285,69.36098,13.0,44872.0,154.0,921.0,39356939.0,1962690.0,10000.0,72.66684265458397
4c3f57cb4c504fef975d38debbf4c5df,51_14d_250ku_100l_50kn,completed,14,2026-01-01,2026-01-15,2026-01-01,2026-01-15,250000,100,50000,2,61.3804931640625,17.206992546096444,0.7337112426757812,61.3804931640625,60.64678192138672,356.718310882207,4319017.0,1923187.0,384.0,136957557.0,4319017.0,2366095.0,163685.0,1966911.0,250000.0,17207927.0,6009200.0,5970145.0,186876.0,6.917938628837811,3.1535441304637173,68.831708,13.0,24359.0,154.0,921.0100000000093,39356939.0,1876422.0,50000.0,72.79654720915572
29b9526b969540e5bf45ce2e92097857,52_14d_250ku_100l_100kn,completed,14,2026-01-01,2026-01-15,2026-01-01,2026-01-15,250000,100,100000,2,61.90126037597656,17.44958242494613,0.7347373962402344,61.90126037597656,61.16652297973633,354.74350542326897,4350977.0,1990447.0,384.0,136957557.0,4350977.0,2366095.0,163589.0,1966911.0,250000.0,17372626.0,6060221.0,6020998.0,186630.0,6.913881310767319,3.1768798270839484,69.490504,12.0,65103.0,154.0,922.0,39356939.0,1896676.0,100000.0,72.50498389670958
0ef61716a2d943858bf2aefbb696a2db,53_7d_500ku_100l_50kn,completed,7,2026-01-01,2026-01-08,2026-01-01,2026-01-08,500000,100,50000,2,41.23473358154297,29.06762158870697,0.7341880798339844,41.23473358154297,40.500545501708984,141.857955098614,4177959.0,1451617.0,384.0,48682613.0,4177959.0,1635829.0,295125.0,1323106.0,500000.0,18342938.0,5960157.0,5866766.0,343764.0,18.041311163941952,8.58203523298965,36.685876,9.0,65103.0,83.0,425.0,21080790.0,1407545.0,50000.0,68.77241139391724
963ed2f918954725af88dcfe8a3ec0ca,54_21d_50ku_500l_10kn,completed,21,2026-01-01,2026-01-22,2026-01-01,2026-01-22,50000,500,10000,2,55.44659423828125,9.01402004249394,0.7355117797851562,55.44659423828125,54.711082458496094,615.1150538482789,1247590.0,750628.0,384.0,172152261.0,1247590.0,2582896.0,35456.0,2149372.0,50000.0,3885485.0,1911870.0,1905980.0,41677.0,1.3727227112512466,0.7247014896888284,77.7097,13.0,17357.0,176.0,1049.010000000002,42848006.0,740830.0,10000.0,66.86197370214234
e21714b76392446286e39b30d4914cfc,55_21d_50ku_500l_50kn,completed,21,2026-01-01,2026-01-22,2026-01-01,2026-01-22,50000,500,50000,2,44.97075271606445,9.272895476780832,0.7345466613769531,44.97075271606445,44.2362060546875,484.9699085757025,7.0,50013.0,384.0,172152261.0,7.0,2582896.0,3.0,2149372.0,50000.0,4013777.0,355.0,18.0,8.0,0.0001161486951081267,4.066167913995623e-06,80.27554,13.0,30515.0,174.0,1099.010000000002,42848006.0,13.0,50000.0,72.22222222222223
c2d893c650444858a274e920a9bab999,56_21d_50ku_500l_100kn,completed,21,2026-01-01,2026-01-22,2026-01-01,2026-01-22,50000,500,100000,2,35.09636688232422,9.69221192970872,0.7343788146972656,35.09636688232422,34.36198806762695,362.10895032893666,0.0,100000.0,384.0,172152261.0,0.0,2582896.0,0.0,2149372.0,50000.0,3820457.0,1.0,0.0,0.0,0.0,0.0,76.40914,13.0,20568.0,174.0,1032.010000000002,42848006.0,0.0,100000.0,0.0
bbdf1952f5424c4fbb9e89ec53091300,57_21d_250ku_100l_10kn,completed,21,2026-01-01,2026-01-22,2026-01-01,2026-01-22,250000,100,10000,2,68.7189826965332,18.66508657298982,0.7346954345703125,68.7189826965332,67.98428726196289,368.16857199031796,3891342.0,1841781.0,384.0,172152261.0,3891342.0,2582896.0,150222.0,2149372.0,250000.0,19891338.0,6010223.0,5969214.0,179481.0,5.816029758844336,2.2604071403976507,79.565352,13.0,56023.0,174.0,1074.0100000000093,42848006.0,1832298.0,10000.0,65.34756432674602
4db45a64a3f34470a5dddc76dc29e24c,58_21d_250ku_100l_50kn,completed,21,2026-01-01,2026-01-22,2026-01-01,2026-01-22,250000,100,50000,2,69.67562484741211,17.94013091083616,0.7343826293945312,69.67562484741211,68.94124221801758,388.37857534989774,4186963.0,1950492.0,384.0,172152261.0,4186963.0,2582896.0,154647.0,2149372.0,250000.0,19841210.0,6456022.0,6416516.0,184068.0,5.987349084128823,2.432127801098122,79.36484,13.0,53941.0,174.0,1106.0200000000186,42848006.0,1903333.0,50000.0,65.39939566824565
1d6b7bb6a32c4123a3032153729e3cc5,59_21d_250ku_100l_100kn,completed,21,2026-01-01,2026-01-22,2026-01-01,2026-01-22,250000,100,100000,2,69.91678237915039,19.34714920539409,0.7342491149902344,69.91678237915039,69.18253326416016,361.38028211234973,4357307.0,2078848.0,384.0,172152261.0,4357307.0,2582896.0,156083.0,2149372.0,250000.0,19942535.0,6726700.0,6687875.0,185899.0,6.042945592853913,2.531077416404075,79.77014,13.0,56023.0,176.0,1084.0,42848006.0,1984732.0,100000.0,65.07488721015633
b612cab8c649444d8356f72d46e8ce12,60_14d_100ku_500l_10kn,completed,14,2026-01-01,2026-01-15,2026-01-01,2026-01-15,100000,500,10000,2,50.51091766357422,11.077969694510102,0.7344970703125,50.51091766357422,49.77642059326172,455.958258205074,1630869.0,910087.0,384.0,136957557.0,1630869.0,2366095.0,64051.0,1966911.0,100000.0,6882755.0,2266535.0,2250399.0,73296.0,2.7070341638860653,1.1907842369004873,68.82755,12.0,27287.0,154.0,912.0199999999895,39356939.0,900377.0,10000.0,74.14537938303934
5c0e302a396e4d24911df076361c5297,61_14d_100ku_500l_50kn,completed,14,2026-01-01,2026-01-15,2026-01-01,2026-01-15,100000,500,50000,2,51.13100814819336,11.329832999035716,0.734405517578125,51.13100814819336,50.396602630615234,451.29533817969894,1589022.0,934373.0,384.0,136957557.0,1589022.0,2366095.0,63975.0,1966911.0,100000.0,6793780.0,2214819.0,2198560.0,72930.0,2.703822120413593,1.1602295154841291,67.9378,12.0,16303.0,153.0,913.0,39356939.0,885796.0,50000.0,73.99546401914635
90d3c4d77b9d4111a7e64bef2779a6db,62_14d_100ku_500l_100kn,completed,14,2026-01-01,2026-01-15,2026-01-01,2026-01-15,100000,500,100000,2,51.320186614990234,11.897388356737792,0.7345428466796875,51.320186614990234,50.58564376831055,431.3567404557851,1662677.0,1011366.0,384.0,136957557.0,1662677.0,2366095.0,64466.0,1966911.0,100000.0,6953032.0,2307883.0,2291854.0,73412.0,2.7245736117949617,1.2140089502326623,69.53032,13.0,16204.0,155.0,918.0099999999948,39356939.0,914394.0,100000.0,74.22005123359989
21f64da393324bcfae463172a2266aa5,63_14d_500ku_100l_50kn,completed,14,2026-01-01,2026-01-15,2026-01-01,2026-01-15,500000,100,50000,2,76.40016555786133,25.561963887885213,0.7344818115234375,76.40016555786133,75.66568374633789,298.8822216201873,7718264.0,2902369.0,384.0,136957557.0,7718264.0,2366095.0,312217.0,1966911.0,500000.0,35231075.0,10764053.0,10680765.0,357198.0,13.195454958486451,5.635515242141768,70.46215,12.0,200314.0,155.0,933.0,39356939.0,2857150.0,50000.0,71.76592425362459
24fd01bd72f54123bc799167acaf647e,64_7d_250ku_500l_10kn,completed,7,2026-01-01,2026-01-08,2026-01-01,2026-01-08,250000,500,10000,2,35.59629821777344,18.12969489954412,0.7341194152832031,35.59629821777344,34.862178802490234,196.34251108477577,2188294.0,912245.0,384.0,48682613.0,2188294.0,1635829.0,150766.0,1323106.0,250000.0,9115991.0,3122160.0,3076470.0,175317.0,9.216489009548065,4.495021662045954,36.463964,9.0,65103.0,82.0,421.0,21080790.0,903015.0,10000.0,69.88160565605975
3939a3598c3846f9b0d2afa21bb7c3b2,65_7d_250ku_500l_50kn,completed,7,2026-01-01,2026-01-08,2026-01-01,2026-01-08,250000,500,50000,2,35.30045700073242,18.381144053302705,0.7355804443359375,35.30045700073242,34.564876556396484,192.04711577454654,2440077.0,1003109.0,384.0,48682613.0,2440077.0,1635829.0,157382.0,1323106.0,250000.0,9105022.0,3459994.0,3416552.0,181997.0,9.620932261257137,5.012214525132412,36.420088,9.0,19174.0,83.0,424.0,21080790.0,957141.0,50000.0,69.99550983156749
a6694569a3ee459ba817d868b4147c58,66_7d_250ku_500l_100kn,completed,7,2026-01-01,2026-01-08,2026-01-01,2026-01-08,250000,500,100000,2,34.6882209777832,19.468937552534044,0.7351531982421875,34.6882209777832,33.953067779541016,178.17213129469533,2011091.0,932217.0,384.0,48682613.0,2011091.0,1635829.0,145720.0,1323106.0,250000.0,9112355.0,2867887.0,2820628.0,169814.0,8.908021559710702,4.131025177305088,36.44942,9.0,10208.0,84.0,422.0,21080790.0,839468.0,100000.0,70.2288569200858
8182b46fa7a949be918c33c3a82fd319,67_21d_100ku_500l_10kn,completed,21,2026-01-01,2026-01-22,2026-01-01,2026-01-22,100000,500,10000,2,58.40464782714844,11.431253499351442,0.7345924377441406,58.40464782714844,57.6700553894043,510.9207649927635,1688905.0,969556.0,384.0,172152261.0,1688905.0,2582896.0,62101.0,2149372.0,100000.0,7833693.0,2611231.0,2595553.0,74047.0,2.4043167049699252,0.9810530458266825,78.33693,13.0,37522.0,172.0,1071.0,42848006.0,959833.0,10000.0,66.05966087603468
3ce26ef5e4c84f7e9d05a9a98c760abb,68_21d_100ku_500l_50kn,completed,21,2026-01-01,2026-01-22,2026-01-01,2026-01-22,100000,500,50000,2,57.25360870361328,11.730709704570472,0.734161376953125,57.25360870361328,56.519447326660156,488.06602622948174,1655075.0,997149.0,384.0,172152261.0,1655075.0,2582896.0,61216.0,2149372.0,100000.0,7979725.0,2557155.0,2541142.0,73208.0,2.370052839913028,0.9614018371794721,79.79725,13.0,37411.0,174.0,1104.0,42848006.0,948608.0,50000.0,66.19351426260727
356830cee57944a496f422d55fe851a0,69_21d_100ku_500l_100kn,completed,21,2026-01-01,2026-01-22,2026-01-01,2026-01-22,100000,500,100000,2,58.28043746948242,12.143645854666829,0.7342185974121094,58.28043746948242,57.54621887207031,479.9253713997689,1601937.0,1010459.0,384.0,172152261.0,1601937.0,2582896.0,61068.0,2149372.0,100000.0,7830226.0,2469798.0,2453642.0,72659.0,2.364322837621027,0.9305349756632009,78.30226,13.0,14917.0,175.0,1080.0,42848006.0,913159.0,100000.0,66.40919705406861
003646ef65c4435b8d28ec9eedb9165b,70_14d_150ku_500l_50kn,completed,14,2026-01-01,2026-01-15,2026-01-01,2026-01-15,150000,500,50000,2,53.84716033935547,13.377362689003348,0.7351837158203125,53.84716033935547,53.111976623535156,402.52448551476954,2353557.0,1259494.0,384.0,136957557.0,2353557.0,2366095.0,94593.0,1966911.0,150000.0,10413127.0,3277800.0,3252991.0,108156.0,3.9978530025210315,1.71845720057638,69.42084666666666,12.0,39955.0,152.0,918.0,39356939.0,1211578.0,50000.0,73.70561142518557
eaf1784505c14d91bfcfbd3b03a9735e,71_21d_500ku_100l_50kn,completed,21,2026-01-01,2026-01-22,2026-01-01,2026-01-22,500000,100,50000,2,87.07258224487305,31.0413729948923,0.7353439331054688,87.07258224487305,86.33723831176758,280.50493210851334,8166295.0,3156336.0,384.0,172152261.0,8166295.0,2582896.0,304977.0,2149372.0,500000.0,39796390.0,12611642.0,12531507.0,364555.0,11.807560195997052,4.743646672174698,79.59278,13.0,253606.0,174.0,1090.0,42848006.0,3110949.0,50000.0,64.30607215544838
e499ef228c2147d1a31ef5697c2cec4b,72_14d_250ku_500l_10kn,completed,14,2026-01-01,2026-01-15,2026-01-01,2026-01-15,250000,500,10000,2,62.73780822753906,17.01047607511282,0.7335395812988281,62.73780822753906,62.004268646240234,368.8186500513506,4344030.0,1889642.0,384.0,136957557.0,4344030.0,2366095.0,163555.0,1966911.0,250000.0,17263976.0,6042631.0,6003585.0,186562.0,6.912444343950686,3.171807452727855,69.055904,12.0,24605.0,154.0,921.0,39356939.0,1880293.0,10000.0,72.65030280409653
618b7199f8ad4acb9f20bb7d4eb5e729,73_14d_250ku_500l_50kn,completed,14,2026-01-01,2026-01-15,2026-01-01,2026-01-15,250000,500,50000,2,62.00505447387695,17.362275138497353,0.734283447265625,62.00505447387695,61.27077102661133,357.1251692492375,4357774.0,1961835.0,384.0,136957557.0,4357774.0,2366095.0,163358.0,1966911.0,250000.0,17466887.0,6070303.0,6030916.0,186162.0,6.904118389160199,3.1818426784584073,69.867548,13.0,200314.0,153.0,913.0,39356939.0,1915105.0,50000.0,72.66235446509401
98c9dfbabb7a4ddababfa32a40caf2ef,74_14d_250ku_500l_100kn,completed,14,2026-01-01,2026-01-15,2026-01-01,2026-01-15,250000,500,100000,2,60.990478515625,17.321623456664383,0.7341575622558594,60.990478515625,60.25632095336914,352.10601747701253,3750287.0,1798555.0,384.0,136957557.0,3750287.0,2366095.0,155097.0,1966911.0,250000.0,17353196.0,5228804.0,5186640.0,177509.0,6.55497771644841,2.7382840948309264,69.412784,12.0,42879.0,152.0,929.0,39356939.0,1704323.0,100000.0,72.98955941761602
f252023ca91b4f3eb62b99ee1ea42316,75_7d_500ku_500l_50kn,completed,7,2026-01-01,2026-01-08,2026-01-01,2026-01-08,500000,500,50000,2,41.9296989440918,28.71892626490444,0.7341880798339844,41.9296989440918,41.19551086425781,146.000231893528,4184510.0,1438587.0,384.0,48682613.0,4184510.0,1635829.0,295977.0,1323106.0,500000.0,18248598.0,5982510.0,5889122.0,344596.0,18.093394847505454,8.595491782661707,36.497196,9.0,16536.0,83.0,429.0,21080790.0,1394505.0,50000.0,68.40392557169437
afa4b25c3be0443189a98a1613638e6e,76_14d_150ku_1000l_50kn,completed,14,2026-01-01,2026-01-15,2026-01-01,2026-01-15,150000,1000,50000,2,55.27338409423828,13.486022959463298,0.7341575622558594,55.27338409423828,54.53922653198242,409.8568144246878,2611789.0,1371133.0,384.0,136957557.0,2611789.0,2366095.0,96953.0,1966911.0,150000.0,10864947.0,3656364.0,3632270.0,110584.0,4.097595405087286,1.9070061245324346,72.43298,13.0,200314.0,156.0,948.0,39356939.0,1323366.0,50000.0,72.68206682923615
1ffad25911b34ae0b150ccb75a9a981c,77_21d_250ku_500l_10kn,completed,21,2026-01-01,2026-01-22,2026-01-01,2026-01-22,250000,500,10000,2,70.35175704956055,18.66508657298982,0.7344932556152344,70.35175704956055,69.61726379394531,376.91631793107416,4279916.0,1942931.0,384.0,172152261.0,4279916.0,2582896.0,155817.0,2149372.0,250000.0,19574206.0,6604349.0,6565179.0,185673.0,6.032647075220992,2.48612244482807,78.296824,13.0,22557.0,173.0,1072.0,42848006.0,1933486.0,10000.0,65.18235684387676
a22a7b2ca72f4ca5bcd23c4e36e75cd2,78_21d_250ku_500l_50kn,completed,21,2026-01-01,2026-01-22,2026-01-01,2026-01-22,250000,500,50000,2,69.693359375,18.97377968300134,0.7344818115234375,69.693359375,68.95887756347656,367.3140541282793,4486972.0,2045152.0,384.0,172152261.0,4486972.0,2582896.0,157831.0,2149372.0,250000.0,19942961.0,6912637.0,6874363.0,187654.0,6.110621565870248,2.6063973681995383,79.771844,13.0,26204.0,177.0,1099.0,42848006.0,1998050.0,50000.0,65.19735901831811
985ce32939ee486cacf37d566fa0fe38,79_21d_250ku_500l_100kn,completed,21,2026-01-01,2026-01-22,2026-01-01,2026-01-22,250000,500,100000,2,70.79253768920898,19.34876893926412,0.7342453002929688,70.79253768920898,70.05829238891602,365.87618525719705,4382959.0,2082903.0,384.0,172152261.0,4382959.0,2582896.0,156644.0,2149372.0,250000.0,19932938.0,6754318.0,6715467.0,186320.0,6.064665398839132,2.5459781791654774,79.731752,13.0,50355.0,174.0,1091.0,42848006.0,1988924.0,100000.0,65.29173455154617
369e0370ced24b71b7eb3cb0b64cdd00,80_7d_500ku_1000l_50kn,completed,7,2026-01-01,2026-01-08,2026-01-01,2026-01-08,500000,1000,50000,2,41.46085739135742,30.181595146656036,0.7343482971191406,41.46085739135742,40.72650909423828,137.37132576954292,4067087.0,1408005.0,384.0,48682613.0,4067087.0,1635829.0,292882.0,1323106.0,500000.0,18190883.0,5811232.0,5717332.0,341577.0,17.904194142541794,8.354290678686453,36.381766,9.0,19258.0,83.0,423.0,21080790.0,1363809.0,50000.0,68.59833570409656
5faeb0eb4895411f88a6466e430f6c87,81_14d_500ku_500l_50kn,completed,14,2026-01-01,2026-01-15,2026-01-01,2026-01-15,500000,500,50000,2,75.31632614135742,26.716053219512105,0.7350730895996094,75.31632614135742,74.58125305175781,281.9141192844684,7564931.0,2843733.0,384.0,136957557.0,7564931.0,2366095.0,311178.0,1966911.0,500000.0,34843577.0,10538021.0,10454758.0,356348.0,13.15154294311936,5.5235586598554764,69.687154,12.0,44872.0,154.0,925.0,39356939.0,2798489.0,50000.0,72.02149973106035
4ce39b9216fe4f74bca3bd5bc10453cb,82_21d_500ku_500l_50kn,completed,21,2026-01-01,2026-01-22,2026-01-01,2026-01-22,500000,500,50000,2,89.65469360351562,31.05063039250672,0.7353553771972656,89.65469360351562,88.91933822631836,288.737112484362,8852319.0,3285681.0,384.0,172152261.0,8852319.0,2582896.0,314807.0,2149372.0,500000.0,39790591.0,13689004.0,13611923.0,374601.0,12.18814075363468,5.142145068893402,79.581182,13.0,65362.0,175.0,1079.0,42848006.0,3240444.0,50000.0,63.88236845731616
2a9160f7c119492d8f65441eb5531f2b,83_14d_500ku_1000l_50kn,completed,14,2026-01-01,2026-01-15,2026-01-01,2026-01-15,500000,1000,50000,2,79.76050567626953,26.444502788595855,0.7345542907714844,79.76050567626953,79.02595138549805,301.61469214942514,8750113.0,3104589.0,384.0,136957557.0,8750113.0,2366095.0,328451.0,1966911.0,500000.0,34430472.0,12188468.0,12110512.0,374158.0,13.881564349698554,6.38892310265143,68.860944,12.0,44838.0,152.0,923.0,39356939.0,3059734.0,50000.0,71.45722352875235
4b1800b953694336865e97d06b4bc82d,84_21d_500ku_1000l_50kn,completed,21,2026-01-01,2026-01-22,2026-01-01,2026-01-22,500000,1000,50000,2,86.6696662902832,31.03211559727788,0.734527587890625,86.6696662902832,85.93513870239258,279.2902276307769,7920438.0,3075231.0,384.0,172152261.0,7920438.0,2582896.0,301825.0,2149372.0,500000.0,40099214.0,12251534.0,12170082.0,360256.0,11.685526633670113,4.6008329800559515,80.198428,13.0,65362.0,175.0,1094.0100000000093,42848006.0,3029692.0,50000.0,64.21621232080425
