task_id,task_name,status,data_window_days,posts_start,posts_end,likes_start,likes_end,max_liking_users,max_likes_per_user,negative_posts_sample,min_likes_per_user,memory_peak_gb,memory_estimated_peak_gb,memory_start_gb,memory_end_gb,memory_growth_gb,memory_estimate_accuracy_pct,output_likes,output_posts,embedding_dim,likes_initial,likes_final,users_initial,users_final,users_eligible,users_sampled,likes_after_user_sample,likes_after_cap,likes_final_pre_join,users_final_pre_join,retention_users_pct,retention_likes_pct,likes_per_user_mean,likes_per_user_median,likes_per_user_max,likes_per_user_p90,likes_per_user_p99,posts_total,posts_liked,posts_random_sample,posts_match_rate
fd10d274dbf343a19906e17bc51baf62,40_21d_100ku_100l_10kn,completed,21,2026-01-01,2026-01-22,2026-01-01,2026-01-22,100000,0,10000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f5a1eb338664322b72a3018ec1b4164,41_21d_100ku_100l_50kn,completed,21,2026-01-01,2026-01-22,2026-01-01,2026-01-22,100000,0,50000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7d78200254df4fb6a3052d58a3f8909d,42_21d_100ku_100l_100kn,completed,21,2026-01-01,2026-01-22,2026-01-01,2026-01-22,100000,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b22f0ac92bde44f89e636cf5a0940646,43_14d_150ku_100l_50kn,completed,14,2026-01-01,2026-01-15,2026-01-01,2026-01-15,150000,0,50000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239555eff54e4849bc3baae28d41656a,44_7d_100ku_500l_10kn,completed,7,2026-01-01,2026-01-08,2026-01-01,2026-01-08,100000,500,10000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
020b968d725449808bf4a292b7f6c869,45_7d_100ku_500l_50kn,completed,7,2026-01-01,2026-01-08,2026-01-01,2026-01-08,100000,500,50000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e570ce0e6981411485fcfd0c18aeeedd,46_7d_100ku_500l_100kn,completed,7,2026-01-01,2026-01-08,2026-01-01,2026-01-08,100000,500,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ff9fe85426c74106980af5e2139baf6f,47_14d_50ku_500l_10kn,completed,14,2026-01-01,2026-01-15,2026-01-01,2026-01-15,50000,500,10000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0742b35408e941bdb81cf0f18a45cfce,48_14d_50ku_500l_50kn,completed,14,2026-01-01,2026-01-15,2026-01-01,2026-01-15,50000,500,50000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe9f9ebf98b4d40955ea4994b2597d5,49_14d_50ku_500l_100kn,completed,14,2026-01-01,2026-01-15,2026-01-01,2026-01-15,50000,500,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
